"Guild","b1_mean","b1_sd","b1_lo","b1_hi","b1_covered","range_mean","range_lo","range_hi","range_covered","sigma_mean","sigma_lo","sigma_hi","sigma_covered","WAIC_cov","WAIC_null","Delta_WAIC","logCPO"
"Cave",-2.44998520458673,0.330583060343816,-3.09791609675964,-1.80205431241382,TRUE,3.20930479092209,1.80032807262398,4.89420902516359,FALSE,1.14546126074563,1.34176304637741,2.21228592753369,TRUE,-1152.10775148447,-1129.2917021927,22.8160492917709,561.918096494818
"Cave",-2.59615438409126,0.300750457101524,-3.18561444834421,-2.00669431983832,FALSE,3.31914606979476,1.69143835374333,5.32522458774407,FALSE,1.0426610261349,1.30055309531881,2.30764481403531,TRUE,-1511.00569358447,-1465.25531705203,45.7503765324345,742.421300178952
"Cave",-1.79900665374927,0.242733588743592,-2.27475574552487,-1.32325756197368,TRUE,2.53324375958582,1.19672444041888,4.17771046056765,TRUE,0.72614213277369,1.09394901180031,2.04394482816138,FALSE,-82.7818049973135,-74.8339891586801,7.94781583863333,41.2608624670927
"Cave",-2.17000312967575,0.304076253619462,-2.76598163532376,-1.57402462402773,TRUE,2.5876992954024,1.21101758918725,4.29522633812901,TRUE,0.961496600525697,1.10046244333337,2.07249278361325,TRUE,-61.0139713341206,-44.2462929265967,16.7676784075239,30.059990503048
"Cave",-2.02045238380463,0.298140801576534,-2.60479761721654,-1.43610715039272,TRUE,2.56691645214989,1.55397437756783,3.74872317017636,FALSE,1.07845209210796,1.2465850863731,1.93616196899339,TRUE,-1177.56785007161,-1168.05445062625,9.51339944536062,554.163137418929
"Cave",-2.60696154839398,0.351169708872983,-3.29524153024644,-1.91868156654152,TRUE,3.88617217982521,2.05709444914392,6.08435334450053,FALSE,1.32446920885309,1.43425745566963,2.4666482003927,TRUE,-503.966421802474,-476.147122281601,27.8192995208728,250.492153704423
"Cave",-1.51420456541595,0.278814595344244,-2.06067113065477,-0.967738000177119,TRUE,5.16752657975645,1.34539043279928,10.6938117532739,TRUE,0.888098689743725,1.15990966579268,3.2701394088439,TRUE,74.462813246027,78.7995281285501,4.33671488252303,-37.2404023298838
"Cave",-1.78284243719948,0.243898551939203,-2.26087481488179,-1.30481005951717,TRUE,2.56083238201493,1.35713290193243,4.00610617804628,TRUE,0.853350320568424,1.1649604722618,2.00152596237128,TRUE,-356.325045644988,-344.060231720378,12.2648139246102,177.408200279282
"Cave",-2.2948877299307,0.281186957765958,-2.84600404007436,-1.74377141978704,TRUE,3.72544017029702,1.95944878890937,5.88439406192815,FALSE,1.03670439791096,1.39980312505344,2.42577700169001,TRUE,-1724.93881938469,-1696.17072904889,28.7680903358021,854.017912562564
"Cave",-2.11707803647833,0.265641802548725,-2.63772640226213,-1.59642967069453,TRUE,2.68689673800967,1.34528021110691,4.32079687230048,TRUE,0.819781863411124,1.1598621517693,2.07865265792544,TRUE,-440.913006469594,-426.721342800043,14.1916636695504,219.574112743523
"Cave",-1.81884453030067,0.296353927034536,-2.39968755396537,-1.23800150663596,TRUE,2.74660543874947,1.54469318496449,4.17691239016388,FALSE,1.12801181225236,1.24285686423035,2.04374959086574,TRUE,-530.411231714859,-517.20814239053,13.2030893243282,252.072232463917
